ID,monthCode,month,year,quantitySales,product_ID
7ea8631c-abeb-45a7-8cad-a12eb67723d5,08,August,2022,485,5254729a-aa42-41ac-914e-d3cd70f6131c
9b9670d1-ff43-42da-944d-0d4bee880a0d,07,July,2022,249,5254729a-aa42-41ac-914e-d3cd70f6131c
67ff937b-778f-46a0-84ac-ee580de0d3ba,03,March,2023,400,5254729a-aa42-41ac-914e-d3cd70f6131c
35c52dda-8356-4b58-ae5e-9bd535e0a7de,05,May,2023,314,5254729a-aa42-41ac-914e-d3cd70f6131c
f3df1a5d-88a6-4f31-a71a-d48645a60fac,11,November,2023,457,5254729a-aa42-41ac-914e-d3cd70f6131c
41ff8ef7-0b38-4382-b820-7480260a124e,04,April,2022,181,5254729a-aa42-41ac-914e-d3cd70f6131c
467d0a8b-4a0c-4ef1-a5c8-59cee3af347e,12,December,2023,4,5254729a-aa42-41ac-914e-d3cd70f6131c
5255d2e8-2b99-47fe-a99b-5e74e9087e01,06,June,2024,448,5254729a-aa42-41ac-914e-d3cd70f6131c
2e8d96b5-697c-4c61-a9d9-09e33d49702a,07,July,2022,337,5254729a-aa42-41ac-914e-d3cd70f6131c
959176b1-534d-4c1d-9d73-7822983d62f5,02,February,2022,261,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
98d3606b-e57a-4d1d-a2b1-f3204745cd9c,06,June,2023,338,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
d84b4510-f96f-4878-b5b0-be81e62bb32a,04,April,2024,262,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
84ab972f-c1c6-4e2f-9404-6a8f93766d76,02,February,2022,5,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
c2f46930-c25d-40e7-a2c9-1c72928b70d5,10,October,2023,87,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
b71b6501-5c7f-4887-a2b4-a74c9c6dcc21,10,October,2022,238,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
91db30e9-ef7c-4576-9095-ff00b7ce2232,09,September,2023,149,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
923bb832-e02a-454c-a69a-482b7879bb23,10,October,2022,94,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
8b9524c7-dc24-4e2d-8ccb-50aad2be5535,03,March,2024,248,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
f15ca718-8d1e-4501-94d6-8ddb51558788,12,December,2024,224,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
566e377f-5a52-4ddf-925f-10bce1c22a7e,06,June,2022,429,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
a8195cc7-5357-4340-ae06-14702a0fe7f7,05,May,2022,63,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
820a784b-1502-4d5e-8f96-5c298266a9b3,07,July,2023,199,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
a462bcc0-c347-42e7-986c-1a76ed7b7055,02,February,2022,253,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
12e5a294-83f1-42e5-9c90-f10460dcc205,09,September,2022,1,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
ecdb3553-b362-4344-9ec5-52e9f09f7fab,09,September,2024,38,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
040e2015-b085-4c46-9174-e302517d5378,05,May,2023,79,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
87cc6637-5b2c-432f-a3c6-89452cb3edbf,01,January,2023,27,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
493769f4-b81f-4ae8-8b15-07bdc0112b58,10,October,2023,6,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
570c7881-fcf0-4cf3-8824-3a9cac7897cf,05,May,2022,84,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
a8aa8a90-a505-43f3-b453-dff0d6262fa8,01,January,2022,473,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
834253eb-40f6-4276-a173-0cf70dcbf403,09,September,2023,12,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
4c85618b-a560-4b80-81cc-ba644858df84,08,August,2024,486,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
a0ecec68-184b-4670-87c0-b522a0ae9136,12,December,2023,136,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
f7550dee-ea22-4ba4-962e-66b112e93c8e,06,June,2024,343,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
10b00ccb-8879-4f6d-b81e-2d3108de602a,11,November,2023,456,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
40ef6c2b-a3fe-4bb9-9598-c3c83a6160ec,02,February,2023,173,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
5dee3abe-65d6-4139-89f3-cf894a4dd5f9,09,September,2024,171,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
a755e309-cb06-4bd9-95f1-9f5f42efc96e,02,February,2023,41,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
4787b37f-bafe-4103-8b92-97855b7b4af2,12,December,2024,447,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
7bcf8027-f0d1-40b0-9b23-0a618bd2794e,09,September,2024,273,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
a3562ac2-e9b8-407f-a43e-43fa898475cd,06,June,2024,122,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
59325109-9d43-4497-b40b-15b3ba2efec5,03,March,2022,329,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
ac953056-a37f-49d7-b5ff-ce534edb1b28,11,November,2022,148,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
d94f01a6-a5df-450c-b6ef-b7b3be03032f,05,May,2024,301,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
9caf9217-f078-4328-b898-519693678396,11,November,2022,465,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
667af08e-2e2d-432f-8d4e-bb33861b00cd,10,October,2024,432,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
1ed63544-099a-4fad-ad81-8b61234132cf,09,September,2023,405,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
9fb821d4-b671-4a21-8f00-21b2fa068dee,06,June,2022,311,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
953a6bfe-c99c-4db4-9378-c592ba8066c8,04,April,2023,493,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
ee6dde84-02ff-4a72-a724-921c085bc7a2,05,May,2024,346,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
92772db6-40f0-4622-88b7-ba1c9e5e17e5,07,July,2023,283,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
efbea831-3ca5-44d2-ae2d-e52862924b84,02,February,2024,404,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
98342ae9-c3f5-48fd-895a-f094457ab2db,12,December,2022,47,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
33fc0001-abe9-4fa7-95c4-b7c26ca18643,07,July,2023,298,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
49626be4-f63a-46dd-b5ec-d00c23b2dd23,02,February,2024,230,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
0c8ff8ab-ee99-4aa8-8956-7005d99d5a78,04,April,2022,320,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
b154579a-58df-4945-98e3-2e641038dc78,05,May,2023,116,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
c832b4a1-d5f5-4271-b0a6-654c03f9e22d,10,October,2024,415,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
dd3360c5-2849-4d5e-a4f1-fed89203caf3,03,March,2023,157,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
b6c27cbe-f159-4d04-9a6a-b706f567383e,03,March,2022,378,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
8f7038b7-5fb8-4c06-a139-db69ea2ae3be,10,October,2022,109,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
dc284dc0-788c-4f04-8af6-51a2655e998b,02,February,2023,262,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
02f14e56-c61d-45ab-98b9-227d693c2d30,01,January,2023,275,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
74c40d82-550a-4efe-9bc1-338438afd090,07,July,2023,153,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
b601b980-8ba9-4952-bfea-5db4810b07b7,11,November,2023,19,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
f0b80bfc-8f12-4522-a930-58f40f46d834,09,September,2024,173,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
6a3c3b15-9ac3-445d-9546-af2d1407bb11,03,March,2023,36,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
46b6908b-1ec8-4471-aa95-7bca1a64c080,01,January,2023,387,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
51e6fb0c-882b-4d64-a9e8-6ed06236aa2a,04,April,2024,274,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
a9837cba-50a0-436d-9924-19a43324187a,06,June,2024,126,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
873f2ab1-46b8-4766-a4e5-a404a7bb3306,11,November,2022,68,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
21089b6d-868c-432e-bf48-a62d2ac33638,09,September,2024,79,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
c0e19188-6d51-4c31-b3c5-a8d2e988ef17,08,August,2024,191,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
cf36d325-7134-4be5-aab8-839d6415cb50,09,September,2023,272,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
6e8bb7e3-88fb-43e8-a327-21f1aa5968d1,05,May,2024,308,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
22ec3251-46fe-4202-8b10-6b6adaf919ec,05,May,2024,143,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
fe9523ac-01de-4232-b1bf-a72fd6882688,04,April,2023,431,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
be799d81-7896-4534-a3cd-ce35dc51a745,08,August,2024,182,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
fe531ce1-660c-4e37-bb27-555d8fdc510e,01,January,2024,319,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
3d8ff959-600b-46f4-b421-87307298518b,04,April,2023,383,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
5861d328-5ba6-4977-b2ce-0c05e290d17c,10,October,2022,382,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
5db0471d-47d1-49d6-a341-40d9335a9c41,09,September,2023,314,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
8ccfd054-9ee0-479d-9f09-c2f5f66d36bf,07,July,2023,118,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
410b0b5f-6760-4f72-aa84-1561248e54cb,08,August,2023,471,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
a86b145f-3b45-4f03-a411-a85016051d1e,01,January,2022,347,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
92c70656-ba37-4cea-9d63-f63669379670,06,June,2022,455,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
a43c99ee-d320-489f-ab32-cb2f3145cf99,08,August,2024,394,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
cd81db36-e6de-470e-93a2-e12f9299afec,03,March,2022,189,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
fc2df049-4e43-4a6f-933e-335f5d17ef0e,05,May,2024,478,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
c829caab-8f1e-44d3-9d05-30d7543dae70,06,June,2022,376,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
38833a90-b5c5-40b0-904e-a708a22f5e8a,02,February,2023,65,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
8dea5aaf-a6e2-41c6-ace9-5b9d27f8818d,04,April,2024,197,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
31cc1e27-3370-4427-bccd-56a743138729,11,November,2023,82,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
7e207e09-0a15-487c-a8b4-333dd5b621a4,02,February,2022,488,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
ff08a265-8f01-4c3c-ab14-e98450f00057,09,September,2024,125,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
b0a0afa0-9013-4dae-aaa4-71afe906db1e,09,September,2024,161,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
604b3e1c-d1b5-4908-a0f1-43471c96893d,12,December,2023,189,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
ec99bf16-18f1-49d0-b1a4-8072d355ca41,02,February,2024,100,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
d8398c0a-cf9e-47f6-8806-8cbc56ace2cd,12,December,2023,140,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
4bba1270-4972-46db-9af9-a7734acaa3d3,01,January,2023,81,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
d507a403-81e7-438a-81b6-64334fb3e02b,07,July,2023,340,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
147dd40f-4591-41b1-990c-7dd6d3509f8e,12,December,2023,302,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
79bcf5f5-b8f9-4e8f-85be-aced91b2b36d,10,October,2024,352,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
4a3ebf93-2dbc-4a65-8632-cfe44b6f169a,05,May,2024,267,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
81a220ba-4d22-4763-9fd5-b2f8be4d8203,04,April,2023,231,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
8b065e05-9cf3-4bde-9aab-6a632f3a79ce,11,November,2024,258,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
57e17e2f-23d7-40e6-9ce6-26b1f5ad934b,05,May,2024,67,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
3e77ae1c-038f-4adb-9351-bae4c9d053fd,03,March,2022,393,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
9407243f-ef94-433b-96a7-01c2789f4a21,03,March,2023,53,9a4b6673-4ff0-4f9c-a600-e09d90eb1e3f
